influencedBy/0/values,influencedBy/1/values,influencedBy/2/values,influencedBy/3/values,influencedBy/4/values,influencedBy/5/values,influencedBy/6/values,influencedBy/7/values,genre/0/values,genre/1/values,genre/2/values,influenced/0/values,influenced/1/values,influenced/2/values,influenced/3/values,normnationality,vid,birthDate/0/values,normbirthdate,normname,URI,normdes,genre/3/values,influencedBy/8/values,genre/4/values,genre/5/values,genre/6/values,genre/7/values,genre/8/values,influencedBy/9/values,influencedBy/10/values,influencedBy/11/values,influencedBy/12/values,influencedBy/13/values,influencedBy/14/values,birthDate/1/values,influencedBy/15/values,influencedBy/16/values,influencedBy/17/values,influenced/4/values,influenced/5/values,influenced/6/values,influenced/7/values,influenced/8/values,influenced/9/values,influenced/10/values,influenced/11/values,influenced/12/values,influencedBy/18/values,influencedBy/19/values,influencedBy/20/values,influencedBy/21/values,influencedBy/22/values,influencedBy/23/values,influencedBy/24/values,influencedBy/25/values,influencedBy/26/values,influenced/13/values,influenced/14/values,influenced/15/values,influenced/16/values,influenced/17/values,genre/9/values,genre/10/values,genre/11/values,genre/12/values,influencedBy/27/values,influencedBy/28/values,influencedBy/29/values,influencedBy/30/values,influencedBy/31/values,influenced/18/values,influenced/19/values,influenced/20/values,influenced/21/values,influenced/22/values,influenced/23/values,influenced/24/values,influenced/25/values,influenced/26/values,influenced/27/values,influenced/28/values,influenced/29/values,influenced/30/values,influenced/31/values,genre/13/values,genre/14/values,genre/15/values,influenced/32/values,influenced/33/values,influenced/34/values,influenced/35/values,influenced/36/values,influenced/37/values,influenced/38/values,genre/16/values,genre/17/values,genre/18/values,genre/19/values,genre/20/values,genre/21/values,genre/22/values,genre/23/values,genre/24/values,genre/25/values
,,,,,,,,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Science_fiction,,,,,,American,35022411,1941-07-13,1941-07-13,Stephen Allen Robinett,http://dbpedia.org/resource/Stephen_Robinett,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Science_fiction,,,,,,American,35022411,1941-07-13,1941-07-13,Stephen Allen Robinett,http://dbpedia.org/resource/Stephen_Robinett,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Historical non-fiction,,,http://dbpedia.org/resource/Jeremy_Belknap,http://dbpedia.org/resource/Thomas_Hutchinson_(governor),,,http://dbpedia.org/resource/United_States,7816482,1687-05-15,1687-05-15,Thomas Prince,http://dbpedia.org/resource/Thomas_Prince,Colonial American clergyman and historian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Gothic_fiction,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Romance_novel,,,,,http://dbpedia.org/resource/United_Kingdom,161019290,1912-02-19,1912-02-19,Ursula Joyce Torday,http://dbpedia.org/resource/Ursula_Torday,British writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Gothic_fiction,http://dbpedia.org/resource/Mystery_fiction,http://dbpedia.org/resource/Romance_novel,,,,,http://dbpedia.org/resource/United_Kingdom,161019290,1912-02-19,1912-02-19,Ursula Joyce Torday,http://dbpedia.org/resource/Ursula_Torday,British writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,science fiction,,,,,,,http://dbpedia.org/resource/United_States,89861175,1946,1946,W. T. Quick,http://dbpedia.org/resource/William_Thomas_Quick,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Fantasy,http://dbpedia.org/resource/Horror_fiction,,,,,,http://dbpedia.org/resource/United_Kingdom,40600975,,,Elizabeth Walter,http://dbpedia.org/resource/Elizabeth_Walter,British writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Journalism,http://dbpedia.org/resource/Non-fiction,,,,,,,24601306,1949-11-07,1949-11-07,Guillaume Faye,http://dbpedia.org/resource/Guillaume_Faye,"French politician, writer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Non-fiction,,,,,,,http://dbpedia.org/resource/United_States,29780926,,,David L. Kirp,http://dbpedia.org/resource/David_L._Kirp,American academic and journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Romantic fiction, children's stories",,,,,,,,1319057,1854-09-14,1854-09-14,Julia Magruder,http://dbpedia.org/resource/Julia_Magruder,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Douglas_Wilson_(theologian),http://dbpedia.org/resource/Robert_Kirk_(folklorist),http://dbpedia.org/resource/Walter_Scott,,,,,,http://dbpedia.org/resource/Children's_literature,http://dbpedia.org/resource/Apologetics,http://dbpedia.org/resource/Young-adult_fiction,,,,,American,73228942,1978,1978,ND Wilson,http://dbpedia.org/resource/N._D._Wilson,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"nonfiction, travel",,,,,,,http://dbpedia.org/resource/South_Africa,193547709,1918,1918,T. V. Bulpin,http://dbpedia.org/resource/T._V._Bulpin,South African writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Science_fiction,,,,,,,http://dbpedia.org/resource/United_States,35795327,1951-11-14,1951-11-14,Beth Meacham,http://dbpedia.org/resource/Beth_Meacham,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Paz_Márquez-Benítez,,,,,,,,"fiction, poetry",,,,,,,Filipino,8656216,1911-03-22,1911-03-22,Bienvenido N.  Santos,http://dbpedia.org/resource/Bienvenido_Santos,Filipino writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Science_fiction,,,,,,,,79306280,1936-04-19,1936-04-19,Tom Purdom,http://dbpedia.org/resource/Tom_Purdom,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Gothic_fiction,,,,,,,American,77763485,1759,1759,Sally Wood,http://dbpedia.org/resource/Sally_Wood,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/History,http://dbpedia.org/resource/Science_fiction,,,,,,United States,77787875,1933,1933,M. J. Engh,http://dbpedia.org/resource/M._J._Engh,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Mystery_fiction,,,,,,,United States,54143718,1925-05-16,1925-05-16,Margot Arnold,http://dbpedia.org/resource/Margot_Arnold,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Science_fiction,,,,,,,http://dbpedia.org/resource/United_States,192092389,1911-09-10,1911-09-10,William L. Crawford,http://dbpedia.org/resource/William_L._Crawford,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Science_fiction,,,,,,,http://dbpedia.org/resource/United_States,2109365,1911-09-10,1911-09-10,William L. Crawford,http://dbpedia.org/resource/William_L._Crawford,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Mystery_fiction,,,,,,,English,9003529,1848,1848,Mary Elizabeth Hawker,http://dbpedia.org/resource/Mary_Elizabeth_Hawker,English writer of novellas and short stories,,,,,,,,,,,,,,1848-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Science_fiction,http://dbpedia.org/resource/Pulp_magazine,,,,,,United States,19274912,1896,1896,Arthur Leo Zagat,http://dbpedia.org/resource/Arthur_Leo_Zagat,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,non-fiction,,,,,,,American,3723616,,,,http://dbpedia.org/resource/Dan_Balz,American journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Philosophy_and_literature,http://dbpedia.org/resource/Social_commentary,,,,,British,93878649,1854-03-14,1854-03-14,Fred Whishaw,http://dbpedia.org/resource/Fred_Whishaw,"English novelist, poet, historian and musician",http://dbpedia.org/resource/Adventure_fiction,,http://dbpedia.org/resource/Non-fiction,http://dbpedia.org/resource/Poetry,http://dbpedia.org/resource/Travel_literature,http://dbpedia.org/resource/Children's_literature,http://dbpedia.org/resource/Historical_fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Philosophy_and_literature,http://dbpedia.org/resource/Social_commentary,,,,,British,93878649,1854-03-14,1854-03-14,Fred Whishaw,http://dbpedia.org/resource/Fred_Whishaw,"English novelist, poet, historian and musician",http://dbpedia.org/resource/Adventure_fiction,,http://dbpedia.org/resource/Non-fiction,http://dbpedia.org/resource/Poetry,http://dbpedia.org/resource/Travel_literature,http://dbpedia.org/resource/Children's_literature,http://dbpedia.org/resource/Historical_fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Philosophy_and_literature,http://dbpedia.org/resource/Social_commentary,,,,,British,93878649,1854-03-14,1854-03-14,Fred Whishaw,http://dbpedia.org/resource/Fred_Whishaw,"English novelist, poet, historian and musician",http://dbpedia.org/resource/Adventure_fiction,,http://dbpedia.org/resource/Non-fiction,http://dbpedia.org/resource/Poetry,http://dbpedia.org/resource/Travel_literature,http://dbpedia.org/resource/Children's_literature,http://dbpedia.org/resource/Historical_fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Fiction, non-fiction",,,,,,,,79452885,1965,1965,Jay Griffiths,http://dbpedia.org/resource/Jay_Griffiths,British writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,fiction writing,,,,,,,,51062195,1970,1970,Jenna Blum,http://dbpedia.org/resource/Jenna_Blum,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Non-fiction,http://dbpedia.org/resource/Poetry,http://dbpedia.org/resource/Fiction,,,,,,73854596,1937-12-11,1937-12-11,Jim Harrison,http://dbpedia.org/resource/Jim_Harrison,"Novelist, poet, essayist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Children's fantasy, science fiction, adventure novels",,,,,,,American,29667906,1956-10-09,1956-10-09,Katherine Alice Applegate,http://dbpedia.org/resource/K._A._Applegate,American children's writer,,,,,,,,,,,,,,1956-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Fiction, non-fiction",,,,,,,,98055813,1933-01-02,1933-01-02,Leonard Michaels,http://dbpedia.org/resource/Leonard_Michaels,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Romance_novel,http://dbpedia.org/resource/Gothic_fiction,,,,,,British,4535870,1919-04-14,1919-04-14,Maynah McIntire Lewis,http://dbpedia.org/resource/Maynah_Lewis,British writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Nonfiction, journalism",,,,,,,American,114670833,1943-05-25,1943-05-25,Nicholas. A. Basbanes,http://dbpedia.org/resource/Nicholas_A._Basbanes,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/William_Hope_Hodgson,http://dbpedia.org/resource/Friedrich_Nietzsche,http://dbpedia.org/resource/Oswald_Spengler,http://dbpedia.org/resource/Jules_Verne,http://dbpedia.org/resource/J._B._S._Haldane,http://dbpedia.org/resource/H._G._Wells,http://dbpedia.org/resource/Karl_Marx,http://dbpedia.org/resource/Arthur_Schopenhauer,"Science fiction, philosophy",,,http://dbpedia.org/resource/Doris_Lessing,http://dbpedia.org/resource/Brian_Aldiss,http://dbpedia.org/resource/Stanisław_Lem,http://dbpedia.org/resource/Arthur_C._Clarke,,59089526,1886-05-10,1886-05-10,Olaf Stapledon,http://dbpedia.org/resource/Olaf_Stapledon,British novelist and philosopher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Romance_novel,http://dbpedia.org/resource/Women's_fiction,,,,,,http://dbpedia.org/resource/United_States,23049730,0019-12-27,0019-12-27,Patricia Gaffney,http://dbpedia.org/resource/Patricia_Gaffney,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Science fiction,,,,,,,British,80941081,1960-06-07,1960-06-07,Philip Palmer,http://dbpedia.org/resource/Philip_Palmer,British author,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Non-fiction,http://dbpedia.org/resource/Romance_novel,http://dbpedia.org/resource/Historical_fiction,,,,,British,44420349,1929-12-09,1929-12-09,Reay Tannahill,http://dbpedia.org/resource/Reay_Tannahill,British historian and novelist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Non-fiction,http://dbpedia.org/resource/Romance_novel,http://dbpedia.org/resource/Historical_fiction,,,,,British,44420349,1929-12-09,1929-12-09,Reay Tannahill,http://dbpedia.org/resource/Reay_Tannahill,British historian and novelist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Non-fiction,,,,,,,,1709393,1968,1968,Rob Walker,http://dbpedia.org/resource/Rob_Walker_(journalist),American journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Matter_of_Britain,Fantasy,Science fiction,,,,,http://dbpedia.org/resource/United_States,20777299,1966-12-14,1966-12-14,Sarah Zettel,http://dbpedia.org/resource/Sarah_Zettel,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Fantasy,http://dbpedia.org/resource/Mystery_fiction,,,,,,,6973571,,,Toni Kelner,http://dbpedia.org/resource/Toni_Kelner,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Biography, Nonfiction",,,,,,,American,62789621,1898-09-16,1898-09-16,Alden Hatch,http://dbpedia.org/resource/Alden_R._Hatch,American biographer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Science fiction,,,,,,,,93054017,1931-01-09,1931-01-09,Algis Budrys,http://dbpedia.org/resource/Algis_Budrys,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"http://dbpedia.org/resource/Edward_Plunkett,_18th_Baron_of_Dunsany",http://dbpedia.org/resource/Olaf_Stapledon,http://dbpedia.org/resource/H._G._Wells,http://dbpedia.org/resource/Jules_Verne,,,,,http://dbpedia.org/resource/Popular_science,http://dbpedia.org/resource/Hard_science_fiction,,http://dbpedia.org/resource/Stephen_Baxter,http://dbpedia.org/resource/Iain_Banks,,,British,27062571,1917-12-16,1917-12-16,Sir Arthur C. Clarke,http://dbpedia.org/resource/Arthur_C._Clarke,British and Sri Lankan writer and inventor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Speculative fiction,,,,,,,,39178543,1976-10-12,1976-10-12,Benjamin Michael Peek,http://dbpedia.org/resource/Ben_Peek,Australian writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Southern_Gothic,http://dbpedia.org/resource/Science_fiction,http://dbpedia.org/resource/Horror_fiction,,,,,,65874776,1975-07-30,1975-07-30,Cherie Priest,http://dbpedia.org/resource/Cherie_Priest,Writer,http://dbpedia.org/resource/Steampunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Southern_Gothic,http://dbpedia.org/resource/Science_fiction,http://dbpedia.org/resource/Horror_fiction,,,,,,65874776,1975-07-30,1975-07-30,Cherie Priest,http://dbpedia.org/resource/Cherie_Priest,Writer,http://dbpedia.org/resource/Steampunk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Children's, fantasy, science fiction, horror, young-adult, historical",,,,,,,Australian,31357763,1955-08-05,1955-08-05,Christine Harris,http://dbpedia.org/resource/Christine_Harris_(author),Australian writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Young-adult_fiction,http://dbpedia.org/resource/Thriller_(genre),http://dbpedia.org/resource/Memoir,,,,,American,1785723,1970-05-01,1970-05-01,Cylin Busby,http://dbpedia.org/resource/Cylin_Busby,American children's writer,http://dbpedia.org/resource/Supernatural_fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Young-adult_fiction,http://dbpedia.org/resource/Thriller_(genre),http://dbpedia.org/resource/Memoir,,,,,American,1785723,1970-05-01,1970-05-01,Cylin Busby,http://dbpedia.org/resource/Cylin_Busby,American children's writer,http://dbpedia.org/resource/Supernatural_fiction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Short stories and children's fiction,,,,,,,,64005146,1921-09-26,1921-09-26,Cyprian Odiatu Duaka Ekwensi,http://dbpedia.org/resource/Cyprian_Ekwensi,Nigerian writer and pharmacist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Gabriel_García_Márquez,http://dbpedia.org/resource/William_Blake,,,,,,,http://dbpedia.org/resource/Children's_literature,http://dbpedia.org/resource/Magic_realism,http://dbpedia.org/resource/Speculative_fiction,,,,,British,100114026,1951-05-15,1951-05-15,David Almond,http://dbpedia.org/resource/David_Almond,British children's writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Literary_fiction,,,,,,,http://dbpedia.org/resource/Senegal,95230384,1968,1968,Fatou Diome,http://dbpedia.org/resource/Fatou_Diome,author,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Crime_fiction,,,,,,,,36912183,1894-03-09,1894-03-09,Frank Arnau,http://dbpedia.org/resource/Frank_Arnau,German writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Science fiction,,,,,,,American,64944922,1949-08-25,1949-08-25,Jeffrey A. Carver,http://dbpedia.org/resource/Jeffrey_Carver,American writer,,,,,,,,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Robert_A._Heinlein,http://dbpedia.org/resource/David_Drake,http://dbpedia.org/resource/David_Weber,http://dbpedia.org/resource/Rudyard_Kipling,,,,,"Science fiction, military science fiction, military fiction, political thrillers",,,,,,,American,69985123,1963-03-22,1963-03-22,John Ringo,http://dbpedia.org/resource/John_Ringo,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Biography,http://dbpedia.org/resource/Poetry,http://dbpedia.org/resource/Non-fiction,,,,,Scottish,27439738,1853-12-18,1853-12-18,John Wellwood,http://dbpedia.org/resource/John_Wellwood,Scottish writer,http://dbpedia.org/resource/Religion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Fiction, children's fiction, musical theatre, film and TV",,,,,,,British,38746699,1975-12-19,1975-12-19,Jon Smith,http://dbpedia.org/resource/Jon_Smith,British writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Libertarian_science_fiction,,,,,,,http://dbpedia.org/resource/United_States,91496171,1946-05-12,1946-05-12,L. Neil Smith,http://dbpedia.org/resource/L._Neil_Smith,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Non-fiction,,,,,,http://dbpedia.org/resource/United_States,67778792,1941-10-22,1941-10-22,Max Apple,http://dbpedia.org/resource/Max_Apple,Short story writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Journalism,http://dbpedia.org/resource/Non-fiction,,,,,,http://dbpedia.org/resource/Colombian_people,48546938,1825-10-24,1825-10-24,Miguel Samper Agudelo,http://dbpedia.org/resource/Miguel_Samper_Agudelo,Colombian politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Short fiction, poetry, novels",,,,,,,USA,91397728,1946-08-14,1946-08-14,Philip F. Deaver,http://dbpedia.org/resource/Philip_F._Deaver,American writer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,http://dbpedia.org/resource/Fiction,http://dbpedia.org/resource/Non-fiction,,,,,,German,93945188,1944,1944,Renate Stendhal,http://dbpedia.org/resource/Renate_Stendhal,American feminist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
